video_id,title,url,channel,duration_seconds,duration_string,view_count,publish_date,playlist_id,playlist_title,thumbnail_url,content_type,availability,live_status,description,refs_hint,primary_category,secondary_categories,classification_confidence,classification_rationale,classification_model,classification_prompt_version,classified_at,audit_status,audit_reviewer,audit_notes,audit_timestamp,proposed_categories
04Y_3zpX2_4,#shorts  السياسة تنتج الهزائم #قصيرة,https://www.youtube.com/watch?v=04Y_3zpX2_4,of_science_and_superstition,118,1:58,1700,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/04Y_3zpX2_4/hqdefault.jpg?sqp=-oaymwE2COADEI4CSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARgZIFQofzAP&rs=AOn4CLCSza5YI1Rj5FJzzMFSJ2k5o_Rudw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
H6o4C1Pnd4U,#shorts  التبعات الاخلاقية للقصص #قصيرة,https://www.youtube.com/watch?v=H6o4C1Pnd4U,of_science_and_superstition,62,1:02,1200,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/H6o4C1Pnd4U/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARghIFIofzAP&rs=AOn4CLDCCYwvGJtQCgBuVJFlE8xUDmUeWg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
IGkIOPkpTyk,#shorts الوهم من نظريات المؤامرة #قصيرة,https://www.youtube.com/watch?v=IGkIOPkpTyk,of_science_and_superstition,51,51,1900,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/IGkIOPkpTyk/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARh_IBUoEzAP&rs=AOn4CLCpVhx_rhbe_R4IwX4Uy8rhcfYPVw,short,,,,,عام / متنوع,,0.0,,,,,pending,,,,
bbdJCtJkJbI,#shorts المغالطات المنطقية ونظريات المؤامرة #قصيرة,https://www.youtube.com/watch?v=bbdJCtJkJbI,of_science_and_superstition,62,1:02,1700,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/bbdJCtJkJbI/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg4IGQocjAP&rs=AOn4CLAl00Sz8nYMJXBvum5Eofd44LMWow,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
qxP0jCEGI3k,#shorts  من يصدق بنظريات المؤامرة #قصيرة,https://www.youtube.com/watch?v=qxP0jCEGI3k,of_science_and_superstition,86,1:26,1500,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/qxP0jCEGI3k/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg4IGUocjAP&rs=AOn4CLAYBsUXwDPeeMSl7MVbw-U8n51zIw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
NGa98cZHke8,#shorts لماذا تنتشر نظريات المؤامرة؟ #قصيرة,https://www.youtube.com/watch?v=NGa98cZHke8,of_science_and_superstition,45,45,974,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/NGa98cZHke8/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg6IGUocjAP&rs=AOn4CLBcSqMgFiBUitkTgIvjHAIohPNigQ,short,,,,,عام / متنوع,,0.0,,,,,pending,,,,
eFMtlkIlKcg,#shorts لماذا نخترع نظريات المؤامرة؟ #قصيرة,https://www.youtube.com/watch?v=eFMtlkIlKcg,of_science_and_superstition,85,1:25,1200,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/eFMtlkIlKcg/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg2IGQocjAP&rs=AOn4CLA-HSV27xKMf8zP5LLnO2ZntzhWvw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
gN5CgUBi1Qs,#shorts  لماذا اتت الثورات بعد سقوط الدولة العثمانية؟ #قصيرة,https://www.youtube.com/watch?v=gN5CgUBi1Qs,of_science_and_superstition,51,51,1300,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/gN5CgUBi1Qs/hqdefault.jpg?sqp=-oaymwE2COADEI4CSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhBIF8ocjAP&rs=AOn4CLAhQlIn8x5v-P82bQGRNo52rrhNMA,short,,,,,عام / متنوع,,0.0,,,,,pending,,,,
ryVtAobLAIE,#shorts كيف نمنع الفساد الحكومي؟ #قصيرة,https://www.youtube.com/watch?v=ryVtAobLAIE,of_science_and_superstition,102,1:42,1700,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/ryVtAobLAIE/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARgmIE8ofzAP&rs=AOn4CLA0JTZ5FDapmy7vNF6Hv7AQ4nwUng,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Qj8Cf6M5_O4,#shorts  الفساد الحكومي يبدأ من النظام والقوانين #قصيرة,https://www.youtube.com/watch?v=Qj8Cf6M5_O4,of_science_and_superstition,102,1:42,1000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Qj8Cf6M5_O4/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFsoSTAP&rs=AOn4CLBBV5AYzLEgzlVv-OFCqKHmoN_Q3g,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Tw0q_GOlLxw,#shorts  نظرة الانسان الى السلطة الابوية #قصيرة,https://www.youtube.com/watch?v=Tw0q_GOlLxw,of_science_and_superstition,76,1:16,1500,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Tw0q_GOlLxw/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARgnIFEofzAP&rs=AOn4CLBDdhxb-mRHV2hoUFdwiJRJHRLoew,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
ydfVHTl4PEw,#shorts The emergence of hierarchical governance structures #shorts,https://www.youtube.com/watch?v=ydfVHTl4PEw,of_science_and_superstition,120,2:00,1000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/ydfVHTl4PEw/hqdefault.jpg?sqp=-oaymwE2COADEI4CSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARglIE4ofzAP&rs=AOn4CLCavOfgj-QZ7sLd2lK0PbNkuWScDw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
8PKEB5RNGK4,#shorts  الزعامة عند الانسان القديم قبل الزراعة  #قصيرة,https://www.youtube.com/watch?v=8PKEB5RNGK4,of_science_and_superstition,107,1:47,1300,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/8PKEB5RNGK4/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIF0oRTAP&rs=AOn4CLCR0Z4nqisJmkFxqdS79xJE09Lbjw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
0nbtJdRshHI,#shorts  متى يكون الانسان كريما بطبعه؟ #قصيرة,https://www.youtube.com/watch?v=0nbtJdRshHI,of_science_and_superstition,95,1:35,2400,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/0nbtJdRshHI/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFkoQjAP&rs=AOn4CLAAEbqpugM5cq-pdwS92CtaVm-J_A,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
LhJMZzUDAYU,#shorts Masturbation and Watching Porn #shorts,https://www.youtube.com/watch?v=LhJMZzUDAYU,of_science_and_superstition,101,1:41,8400,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/LhJMZzUDAYU/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg7IGEocjAP&rs=AOn4CLB1rmrazZCsDWl-1lbX9skKULsjzQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
fQ-T9cYmXmY,#shorts  الظواهر الخارقة ليست حقيقية #قصيرة,https://www.youtube.com/watch?v=fQ-T9cYmXmY,of_science_and_superstition,101,1:41,2300,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/fQ-T9cYmXmY/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg9IGEocjAP&rs=AOn4CLB9CxjpS304QqEvLl6WySKMPpSHjw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
W1IQglOnM20,#shorts  الوجود بدون اله #قصيرة,https://www.youtube.com/watch?v=W1IQglOnM20,of_science_and_superstition,100,1:40,3600,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/W1IQglOnM20/hqdefault.jpg?sqp=-oaymwE2COADEI4CSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg6IFgoZTAP&rs=AOn4CLAfe1tHjeepUuSaP3_EAAH2TF1lgw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
_5L_2c-bDlA,#shorts  خرافة فكرة ام اللغات #قصيرة,https://www.youtube.com/watch?v=_5L_2c-bDlA,of_science_and_superstition,120,2:00,1700,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/_5L_2c-bDlA/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg6IFkoZTAP&rs=AOn4CLDzs37rjG7D8H8daDqRpXL9-QBE9g,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
lHDIAZMi3_8,#shorts  الانسان يصنع هدفه #قصيرة,https://www.youtube.com/watch?v=lHDIAZMi3_8,of_science_and_superstition,48,48,1500,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/lHDIAZMi3_8/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhkIGQoZDAP&rs=AOn4CLBEqZsGekxBegzxlsksIhH3WyOevA,short,,,,,عام / متنوع,,0.0,,,,,pending,,,,
G-WbZSss5K4,#shorts  هل الكراهية فطرة ام مكتسبة؟ #قصيرة,https://www.youtube.com/watch?v=G-WbZSss5K4,of_science_and_superstition,42,42,1600,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/G-WbZSss5K4/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhiIGIoYjAP&rs=AOn4CLBxBaaGfxqxiP3zN-vkLT82CNcgIA,short,,,,,عام / متنوع,,0.0,,,,,pending,,,,
Mu8pzHQN7QM,#shorts  الانحياز للاستثناء #قصيرة,https://www.youtube.com/watch?v=Mu8pzHQN7QM,of_science_and_superstition,92,1:32,1400,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/Mu8pzHQN7QM/hqdefault.jpg?sqp=-oaymwE2COADEI4CSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFcoVDAP&rs=AOn4CLBoBFHelZCj9zQm-RH5ILaKsu3meg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
lK_qBGss_lM,#shorts Fast Thinking and Psychological Comfort #short,https://www.youtube.com/watch?v=lK_qBGss_lM,of_science_and_superstition,112,1:52,2800,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/lK_qBGss_lM/hq720.jpg?sqp=-oaymwE2CNAFEJQDSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIFooUzAP&rs=AOn4CLBqRYbj72kyrIXcooTvQDTpxEr8fw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
8fLkzHX6sE8,#shorts  العلم والقانون اساس الحضارة  #قصيرة,https://www.youtube.com/watch?v=8fLkzHX6sE8,of_science_and_superstition,118,1:58,2400,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/8fLkzHX6sE8/hqdefault.jpg?sqp=-oaymwE2COADEI4CSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhhIGUoUDAP&rs=AOn4CLCFKjIXHBJePLdw8ITD9gnK07Emfw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
4Mw4AixOp0A,لماذا نعتبر اللغة أوالدين قومية؟ [262],https://www.youtube.com/watch?v=4Mw4AixOp0A,of_science_and_superstition,606,10:06,7200,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/4Mw4AixOp0A/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlMMKCbFzKEsCkKpvy6BdRJZBbTQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
mA3RY5E-4U8,كيف تصنع الافكار الحضارية؟ [261],https://www.youtube.com/watch?v=mA3RY5E-4U8,of_science_and_superstition,787,13:07,6400,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/mA3RY5E-4U8/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBvuARThYw8PlqflKYl0FH-peAy5g,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
algAM-MJ8uI,تأثير كيميائية الدماغ على الحزن لفراق الاحبة [260],https://www.youtube.com/watch?v=algAM-MJ8uI,of_science_and_superstition,959,15:59,9900,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/algAM-MJ8uI/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5K1gn3VDoy_ewBO4EVtn3CDUZCw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
rAuQr2e9p4g,خواطر عن القبلية والاخلاق [259],https://www.youtube.com/watch?v=rAuQr2e9p4g,of_science_and_superstition,615,10:15,6900,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/rAuQr2e9p4g/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQVOmXOax1XBvUt8aIQfwopgqnKg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
HAShBgHthOA,حوار مع السيدة خديجة الشاوي - كيف نتعامل مع المراهق؟ [258],https://www.youtube.com/watch?v=HAShBgHthOA,of_science_and_superstition,2897,48:17,4900,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/HAShBgHthOA/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAOs5XRfOtk3jSTXyJg_BB6lTp9Q,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
tlemHuI--GU,هل الانسان اكثر عنفا وقسوة من الحيوان؟ حوار مع سهيلة مصطفى [257],https://www.youtube.com/watch?v=tlemHuI--GU,of_science_and_superstition,3828,1:03:48,8800,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/tlemHuI--GU/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCH0gUpg0V5LM56bwESKIPIupC9kw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
S3G34fpIluk,الكون في تغيير مستمر [256],https://www.youtube.com/watch?v=S3G34fpIluk,of_science_and_superstition,876,14:36,15000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/S3G34fpIluk/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBCcD8T52vewLRRPUs3da6lL6VXvA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
ttD0CSXL2zY,حوار في قناة السيدة سهيلة: ما هو الفرق بين الانتخاب الطبيعي والجنسي؟ [255],https://www.youtube.com/watch?v=ttD0CSXL2zY,of_science_and_superstition,3444,57:24,11000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/ttD0CSXL2zY/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCOQsfcD383mu0bEFFy6NF3YBHSpw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
MLpNPsDW3AM,A Look at Beauty in Psychology [254],https://www.youtube.com/watch?v=MLpNPsDW3AM,of_science_and_superstition,708,11:48,12000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/MLpNPsDW3AM/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYs7v6nxGe8h2BqRICYe6Q8hFrUQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
sEOkBK2WYEE,الإرادة والفن في فلسفة شوبنهاور [253],https://www.youtube.com/watch?v=sEOkBK2WYEE,of_science_and_superstition,867,14:27,16000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/sEOkBK2WYEE/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPf9Sw3K7XiK9CdhzSLwnfCde_LA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
ASKlnkvrVjk,حوار مع ارنست وليم وشادي خلوف: لماذا يصدق بعض الاذكياء جدا امور غبية جدا؟ [252],https://www.youtube.com/watch?v=ASKlnkvrVjk,of_science_and_superstition,9108,2:31:48,15000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/ASKlnkvrVjk/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8fIZ-bMkLsMDWoySphQGC4tP_BA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
kzAOFlQdMKc,اصول قصص التوراة مع  الأستاذ ماهر حميد في قناة السيدة سهيلة [251],https://www.youtube.com/watch?v=kzAOFlQdMKc,of_science_and_superstition,7540,2:05:40,21000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/kzAOFlQdMKc/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA1G8qEiLCu-c0YYSQmbborJsAImw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
IfTPzaF3qXI,تأثير كيميائية الدماغ على سلوك المراهق [250],https://www.youtube.com/watch?v=IfTPzaF3qXI,of_science_and_superstition,1055,17:35,10000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/IfTPzaF3qXI/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDnsh0zWDKv9p__mPye7XKYySlnmw,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
yrkh8H_YnP8,لا توجد معرفة مطلقة في العلم [249],https://www.youtube.com/watch?v=yrkh8H_YnP8,of_science_and_superstition,672,11:12,14000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/yrkh8H_YnP8/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_hmu2cHhiIUDJHE2cX6Tw-SLbuA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
QVAyreOjoXQ,ما هي الطاقة؟  [248],https://www.youtube.com/watch?v=QVAyreOjoXQ,of_science_and_superstition,791,13:11,50000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/QVAyreOjoXQ/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAnPJbRbT5FNa5_ZAzb_TUVon5v6Q,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
8i09MbQGNmg,خواطر عن ثقافة القطيع [247],https://www.youtube.com/watch?v=8i09MbQGNmg,of_science_and_superstition,722,12:02,21000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/8i09MbQGNmg/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD-cyQjjHmvz0XB1tK66fML9CiatA,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
o8qkIAXOYzg,نظرية غرينسبان وبرازلتون في الاحتياجات الاساسية للطفل [246],https://www.youtube.com/watch?v=o8qkIAXOYzg,of_science_and_superstition,3760,1:02:40,4600,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/o8qkIAXOYzg/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCVWDTUWI_EhfD4qwEA-E3JXHh6mQ,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
0-ILQ41-ado,The Montessori Method of Child Education with Khadija Chaoui [244],https://www.youtube.com/watch?v=0-ILQ41-ado,of_science_and_superstition,580,9:40,3300,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/0-ILQ41-ado/hq720.jpg?sqp=-oaymwEcCNAFEJQDSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDn2q4OD1ZbzZ1r9dL0tEKa2xenog,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
aLAR-Gpir6I,تأثير العنف النفسي والجسدي على نفسية الطفل [243],https://www.youtube.com/watch?v=aLAR-Gpir6I,of_science_and_superstition,1090,18:10,8900,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/aLAR-Gpir6I/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCAOhD_1wSEDZDXSzjpD9NYt-Q1w,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
O5xXMA3Tsk0,الايمان البراغماتي او المنفعي  [242],https://www.youtube.com/watch?v=O5xXMA3Tsk0,of_science_and_superstition,772,12:52,11000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/O5xXMA3Tsk0/hqdefault.jpg?sqp=-oaymwEcCOADEI4CSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEnZE2PBQNr6kmicTZjNNVBSCNTg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
cyqUpmfvFMY,[قراءة للتعليقات - 12  [241,https://www.youtube.com/watch?v=cyqUpmfvFMY,of_science_and_superstition,3403,56:43,13000,2026-09-10T01:22:13,UCGbERG1PdZe8qxWQg5QttWA,بين العلم و الخرافة  Of Science and Superstition - Videos,https://i.ytimg.com/vi/cyqUpmfvFMY/hqdefault.jpg?sqp=-oaymwE2COADEI4CSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARg1IF0ocjAP&rs=AOn4CLC5vQ1aceFM5IOeX1XdJaph44TEBg,video,,,,,عام / متنوع,,0.0,,,,,pending,,,,
